ID	Label	Bipartito
941	Echinocactus polycephalus	0
942	Echinocereus spp.	0
943	Echinocereus acifer	0
944	Echinocereus berlandieri	0
945	Echinocereus brandegeei	0
946	Echinocereus bristolii	0
947	Echinocereus chisosensis	0
948	Echinocereus cinerascens	0
949	Echinocereus coccineus	0
950	Echinocereus dasyacanthus	0
951	Echinocereus engelmannii	0
952	Echinocereus enneacanthus	0
953	Echinocereus fasciculatus	0
954	Echinocereus fendleri	0
955	Echinocereus freudenbergeri	0
956	Echinocereus grandis	0
957	Echinocereus knippelianus	0
958	Echinocereus laui	0
959	Echinocereus ledingii	0
960	Echinocereus maritimus	0
961	Echinocereus metornii	0
962	Echinocereus nicholii	0
963	Echinocereus nivosus	0
964	Echinocereus palmeri	0
965	Echinocereus papillosus	0
966	Echinocereus parkeri	0
967	Echinocereus pectinatus	0
968	Echinocereus pentalophus	0
969	Echinocereus polyacanthus	0
970	Echinocereus pulchellus	0
971	Echinocereus reichenbachii	0
972	Echinocereus rigidissimus	0
973	Echinocereus scheeri	0
974	Echinocereus sciurus	0
975	Echinocereus spinigemmatus	0
976	Echinocereus stolonifer	0
977	Echinocereus stramineus	0
978	Echinocereus subinermis	0
979	Echinocereus triglochidiatus	0
980	Echinocereus viereckii	0
981	Echinocereus viridiflorus	0
982	Echinocereus websterianus	0
983	Echinopsis spp.	0
984	Echinopsis albispinosa	0
985	Echinopsis ancistrophora	0
986	Echinopsis arachnacantha	0
987	Echinopsis aurea	0
988	Echinopsis ayopayana	0
989	Echinopsis backebergii	0
990	Echinopsis bridgesii	0
991	Echinopsis caineana	0
992	Echinopsis calochlora	0
993	Echinopsis calorubra	0
994	Echinopsis candicans	0
995	Echinopsis cardenasiana	0
996	Echinopsis chamaecereus	0
997	Echinopsis chiloensis	0
998	Echinopsis chrysochete	0
999	Echinopsis cinnabarina	0
1000	Echinopsis densispina	0
1001	Echinopsis famatinensis	0
1002	Echinopsis ferox	0
1003	Echinopsis haematantha	0
1004	Echinopsis hertrichiana	0
1005	Echinopsis huascha	0
1006	Echinopsis lateritia	0
1007	Echinopsis leucantha	0
1008	Echinopsis mamillosa	0
1009	Echinopsis marsoneri	0
1010	Echinopsis maximiliana	0
1011	Echinopsis mirabilis	0
1012	Echinopsis obrepanda	0
1013	Echinopsis oxygona	0
1014	Echinopsis pachanoi	0
1015	Echinopsis pentlandii	0
1016	Echinopsis peruviana	0
1017	Echinopsis pugionacantha	0
1018	Echinopsis rhodotricha	0
1019	Echinopsis saltensis	0
1020	Echinopsis schieliana	0
1021	Echinopsis terscheckii	0
1022	Echinopsis thionantha	0
1023	Echinopsis tiegeliana	0
1024	Epiphyllum spp.	0
1025	Epiphyllum cartagense	0
1026	Epiphyllum grandilobum	0
1027	Epiphyllum oxypetalum	0
1028	Epiphyllum phyllanthus	0
1029	Epithelantha spp.	0
1030	Epithelantha bokei	0
1031	Epithelantha micromeris	0
1032	Eriosyce spp.	0
1033	Eriosyce aspillagae	0
1034	Eriosyce aurata	0
1035	Eriosyce chilensis	0
1036	Eriosyce confinis	0
1037	Eriosyce curvispina	0
1038	Eriosyce esmeraldana	0
1039	Eriosyce garaventae	0
1040	Eriosyce heinrichiana	0
1041	Eriosyce islayensis	0
1042	Eriosyce napina	0
1043	Eriosyce odieri	0
1044	Eriosyce rodentiophila	0
1045	Eriosyce strausiana	0
1046	Eriosyce subgibbosa	0
1047	Eriosyce taltalensis	0
1048	Eriosyce villosa	0
1049	Escobaria spp.	0
1050	Escobaria dasyacantha	0
1051	Escobaria tuberculosa	0
1052	Escobaria vivipara	0
1053	Escobaria zilziana	0
1054	Espostoa blossfeldiorum	0
1055	Espostoa calva	0
1056	Espostoa guentheri	0
1057	Espostoa lanata	0
1058	Espostoa melanostele	0
1059	Espostoa mirabilis	0
1060	Eulychnia spp.	0
1061	Eulychnia acida	0
1062	Eulychnia breviflora	0
1063	Eulychnia castanea	0
1064	Eulychnia iquiquensis	0
1065	Facheiroa ulei	0
1066	Ferocactus spp.	0
1067	Ferocactus chrysacanthus	0
1068	Ferocactus cylindraceus	0
1069	Ferocactus diguetii	0
1070	Ferocactus echidne	0
1071	Ferocactus emoryi	0
1072	Ferocactus glaucescens	0
1073	Ferocactus gracilis	0
1074	Ferocactus haematacanthus	0
1075	Ferocactus hamatacanthus	0
1076	Ferocactus herrerae	0
1077	Ferocactus histrix	0
1078	Ferocactus latispinus	0
1079	Ferocactus macrodiscus	0
1080	Ferocactus peninsulae	0
1081	Ferocactus pilosus	0
1082	Ferocactus pottsii	0
1083	Ferocactus robustus	0
1084	Ferocactus schwarzii	0
1085	Ferocactus townsendianus	0
1086	Ferocactus uncinatus	0
1087	Ferocactus wislizeni	0
1088	Frailea spp.	0
1089	Frailea buenekeri	0
1090	Frailea cataphracta	0
1091	Frailea chiquitana	0
1092	Frailea gracillima	0
1093	Frailea mammifera	0
1094	Frailea pumila	0
1095	Frailea pygmaea	0
1096	Frailea schilinzkyana	0
1097	Geohintonia mexicana	0
1098	Grusonia bradtiana	0
1099	Grusonia invicta	0
1100	Grusonia pulchella	0
1101	Gymnocalycium spp.	0
1102	Gymnocalycium alboareolatum	0
1103	Gymnocalycium andreae	0
1104	Gymnocalycium anisitsii	0
1105	Gymnocalycium baldianum	0
1106	Gymnocalycium bodenbenderianum	0
1107	Gymnocalycium bruchii	0
1108	Gymnocalycium calochlorum	0
1109	Gymnocalycium capillaense	0
1110	Gymnocalycium castellanosii	0
1111	Gymnocalycium denudatum	0
1112	Gymnocalycium erinaceum	0
1113	Gymnocalycium gibbosum	0
1114	Gymnocalycium glaucum	0
1115	Gymnocalycium horstii	0
1116	Gymnocalycium hossei	0
1117	Gymnocalycium marsoneri	0
1118	Gymnocalycium mesopotamicum	0
1119	Gymnocalycium mihanovichii	0
1120	Gymnocalycium monvillei	0
1121	Gymnocalycium mostii	0
1122	Gymnocalycium ochoterenae	0
1123	Gymnocalycium oenanthemum	0
1124	Gymnocalycium paediophilum	0
1125	Gymnocalycium pflanzii	0
1126	Gymnocalycium quehlianum	0
1127	Gymnocalycium ragonesei	0
1128	Gymnocalycium reductum	0
1129	Gymnocalycium saglionis	0
1130	Gymnocalycium schickendantzii	0
1131	Gymnocalycium schroederianum	0
1132	Gymnocalycium spegazzinii	0
1133	Gymnocalycium stenopleurum	0
1134	Gymnocalycium striglianum	0
1135	Gymnocalycium uebelmannianum	0
1136	Gymnocalycium uruguayense	0
1137	Haageocereus spp.	0
1138	Haageocereus acranthus	0
1139	Haageocereus lanugispinus	0
1140	Haageocereus platinospinus	0
1141	Haageocereus pseudomelanostele	0
1142	Haageocereus repens	0
1143	Haageocereus tenuis	0
1144	Haageocereus versicolor	0
1145	Harrisia gracilis	0
1146	Harrisia pomanensis	0
1147	Harrisia tetracantha	0
1148	Harrisia tortuosa	0
1149	Hatiora spp.	0
1150	Hylocereus spp.	0
1151	Hylocereus minutiflorus	0
1152	Hylocereus monacanthus	0
1153	Hylocereus ocamponis	0
1154	Hylocereus triangularis	0
1155	Hylocereus undatus	0
1156	Lepismium cruciforme	0
1157	Leptocereus paniculatus	0
1158	Leptocereus weingartianus	0
1159	Lophophora diffusa	0
1160	Lophophora williamsii	0
1161	Maihuenia patagonica	0
1162	Maihuenia poeppigii	0
1163	Maihueniopsis clavarioides	0
1164	Maihueniopsis darwinii	0
1165	Maihueniopsis domeykoensis	0
1166	Mammillaria spp.	0
1167	Mammillaria albicoma	0
1168	Mammillaria albiflora	0
1169	Mammillaria albilanata	0
1170	Mammillaria anniana	0
1171	Mammillaria armillata	0
1172	Mammillaria aureilanata	0
1173	Mammillaria backebergiana	0
1174	Mammillaria baumii	0
1175	Mammillaria beneckei	0
1176	Mammillaria blossfeldiana	0
1177	Mammillaria bocasana	0
1178	Mammillaria bocensis	0
1179	Mammillaria bombycina	0
1180	Mammillaria boolii	0
1181	Mammillaria brandegeei	0
1182	Mammillaria carmenae	0
1183	Mammillaria carnea	0
1184	Mammillaria coahuilensis	0
1185	Mammillaria columbiana	0
1186	Mammillaria compressa	0
1187	Mammillaria crucigera	0
1188	Mammillaria decipiens	0
1189	Mammillaria deherdtiana	0
1190	Mammillaria densispina	0
1191	Mammillaria discolor	0
1192	Mammillaria duoformis	0
1193	Mammillaria duwei	0
1194	Mammillaria eichlamii	0
1195	Mammillaria elongata	0
1196	Mammillaria eriacantha	0
1197	Mammillaria erythrosperma	0
1198	Mammillaria fittkaui	0
1199	Mammillaria flavicentra	0
1200	Mammillaria formosa	0
1201	Mammillaria gasseriana	0
1202	Mammillaria geminispina	0
1203	Mammillaria gigantea	0
1204	Mammillaria glassii	0
1205	Mammillaria glochidiata	0
1206	Mammillaria grahamii	0
1207	Mammillaria grusonii	0
1208	Mammillaria guelzowiana	0
1209	Mammillaria guerreronis	0
1210	Mammillaria haageana	0
1211	Mammillaria hahniana	0
1212	Mammillaria halei	0
1213	Mammillaria hernandezii	0
1214	Mammillaria heyderi	0
1215	Mammillaria huitzilopochtli	0
1216	Mammillaria humboldtii	0
1217	Mammillaria johnstonii	0
1218	Mammillaria karwinskiana	0
1219	Mammillaria klissingiana	0
1220	Mammillaria knippeliana	0
1221	Mammillaria kraehenbuehlii	0
1222	Mammillaria lasiacantha	0
1223	Mammillaria laui	0
1224	Mammillaria lenta	0
1225	Mammillaria lloydii	0
1226	Mammillaria longiflora	0
1227	Mammillaria longimamma	0
1228	Mammillaria magnifica	0
1229	Mammillaria magnimamma	0
1230	Mammillaria marksiana	0
1231	Mammillaria mathildae	0
1232	Mammillaria matudae	0
1233	Mammillaria mazatlanensis	0
1234	Mammillaria melaleuca	0
1235	Mammillaria melanocentra	0
1236	Mammillaria mercadensis	0
1237	Mammillaria meyranii	0
1238	Mammillaria microhelia	0
1239	Mammillaria moelleriana	0
1240	Mammillaria muehlenpfordtii	0
1241	Mammillaria mystax	0
1242	Mammillaria nana	0
1243	Mammillaria napina	0
1244	Mammillaria nivosa	0
1245	Mammillaria nunezii	0
1246	Mammillaria painteri	0
1247	Mammillaria parkinsonii	0
1248	Mammillaria peninsularis	0
1249	Mammillaria perbella	0
1250	Mammillaria petterssonii	0
1251	Mammillaria picta	0
1252	Mammillaria pilispina	0
1253	Mammillaria polythele	0
1254	Mammillaria poselgeri	0
1255	Mammillaria pottsii	0
1256	Mammillaria pringlei	0
1257	Mammillaria prolifera	0
1258	Mammillaria rekoi	0
1259	Mammillaria rettigiana	0
1260	Mammillaria rhodantha	0
1261	Mammillaria roseoalba	0
1262	Mammillaria saboae	0
1263	Mammillaria schiedeana	0
1264	Mammillaria schumannii	0
1265	Mammillaria schwarzii	0
1266	Mammillaria scrippsiana	0
1267	Mammillaria sempervivi	0
1268	Mammillaria senilis	0
1269	Mammillaria sinistrohamata	0
1270	Mammillaria sonorensis	0
1271	Mammillaria sphacelata	0
1272	Mammillaria sphaerica	0
1273	Mammillaria spinosissima	0
1274	Mammillaria standleyi	0
1275	Mammillaria supertexta	0
1276	Mammillaria surculosa	0
1277	Mammillaria tayloriorum	0
1278	Mammillaria theresae	0
1279	Mammillaria uncinata	0
1280	Mammillaria variaculeata	0
1281	Mammillaria vetula	0
1282	Mammillaria wagneriana	0
1283	Mammillaria weingartiana	0
1284	Mammillaria wiesingeri	0
1285	Mammillaria xaltianguensis	0
1286	Mammillaria zeilmanniana	0
1287	Mammillaria zephyranthoides	0
1288	Mammilloydia candida	0
1289	Matucana spp.	0
1290	Matucana aureiflora	0
1291	Matucana haynei	0
1292	Matucana intertexta	0
1293	Matucana krahnii	0
1294	Matucana madisoniorum	0
1295	Matucana paucicostata	0
1296	Matucana ritteri	0
1297	Matucana weberbaueri	0
1298	Melocactus spp.	0
1299	Melocactus azureus	0
1300	Melocactus bellavistensis	0
1301	Melocactus concinnus	0
1302	Melocactus curvispinus	0
1303	Melocactus intortus	0
1304	Melocactus lemairei	0
1305	Melocactus levitestatus	0
1306	Melocactus macracanthos	0
1307	Melocactus matanzanus	0
1308	Melocactus oreas	0
1309	Melocactus peruvianus	0
1310	Melocactus schatzlii	0
1311	Melocactus violaceus	0
1312	Micranthocereus spp.	0
1313	Micranthocereus auriazureus	0
1314	Micranthocereus purpureus	0
1315	Mila spp.	0
1316	Mila caespitosa	0
1317	Miqueliopuntia miquelii	0
1318	Myrtillocactus geometrizans	0
1319	Neobuxbaumia spp.	0
1320	Neolloydia spp.	0
1321	Neolloydia conoidea	0
1322	Neoraimondia arequipensis	0
1323	Neoraimondia herzogiana	0
1324	Neowerdermannia spp.	0
1325	Neowerdermannia vorwerkii	0
1326	Nyctocereus serpentinus	0
1327	Opuntia spp.	0
1328	Opuntia aciculata	0
1329	Opuntia basilaris	0
1330	Opuntia cochenillifera	0
1331	Opuntia engelmannii	0
1332	Opuntia ficus-indica	0
1333	Opuntia fragilis	0
1334	Opuntia gosseliniana	0
1335	Opuntia humifusa	0
1336	Opuntia hybrid	0
1337	Opuntia leucotricha	0
1338	Opuntia macrocentra	0
1339	Opuntia macrorhiza	0
1340	Opuntia microdasys	0
1341	Opuntia monacantha	0
1342	Opuntia phaeacantha	0
1343	Opuntia pilifera	0
1344	Opuntia polyacantha	0
1345	Opuntia pubescens	0
1346	Opuntia quitensis	0
1347	Opuntia retrorsa	0
1348	Opuntia robusta	0
1349	Opuntia rufida	0
1350	Oreocereus spp.	0
1351	Oreocereus celsianus	0
1352	Oreocereus doelzianus	0
1353	Oreocereus hempelianus	0
1354	Oreocereus leucotrichus	0
1355	Oreocereus pseudofossulatus	0
1356	Oreocereus trollii	0
1357	Oroya borchersii	0
1358	Oroya peruviana	0
1359	Ortegocactus macdougallii	0
1360	Pachycereus hollianus	0
1361	Pachycereus marginatus	0
1362	Pachycereus pringlei	0
1363	Pachycereus schottii	0
1364	Parodia spp.	0
1365	Parodia alacriportana	0
1366	Parodia allosiphon	0
1367	Parodia arnostiana	0
1368	Parodia aureicentra	0
1369	Parodia ayopayana	0
1370	Parodia buiningii	0
1371	Parodia carambeiensis	0
1372	Parodia chrysacanthion	0
1373	Parodia comarapana	0
1374	Parodia commutans	0
1375	Parodia concinna	0
1376	Parodia crassigibba	0
1377	Parodia erinacea	0
1378	Parodia formosa	0
1379	Parodia haselbergii	0
1380	Parodia hausteiniana	0
1381	Parodia herteri	0
1382	Parodia horstii	0
1383	Parodia langsdorfii	0
1384	Parodia leninghausii	0
1385	Parodia maassii	0
1386	Parodia magnifica	0
1387	Parodia mammulosa	0
1388	Parodia microsperma	0
1389	Parodia mueller-melchersii	0
1390	Parodia muricata	0
1391	Parodia neohorstii	0
1392	Parodia nivosa	0
1393	Parodia nothorauschii	0
1394	Parodia ocampoi	0
1395	Parodia ottonis	0
1396	Parodia penicillata	0
1397	Parodia procera	0
1398	Parodia ritteri	0
1399	Parodia rudibuenekeri	0
1400	Parodia schumanniana	0
1401	Parodia schwebsiana	0
1402	Parodia scopa	0
1403	Parodia stockingeri	0
1404	Parodia stuemeri	0
1405	Parodia subterranea	0
1406	Parodia tuberculata	0
1407	Parodia warasii	0
1408	Parodia werdermanniana	0
1409	Pediocactus simpsonii	0
1410	Peniocereus spp.	0
1411	Pereskia spp.	0
1412	Pereskia bahiensis	0
1413	Pereskia grandifolia	0
1414	Pereskia horrida horrida	0
1415	Pereskia portulacifolia	0
1416	Pereskia quisqueyana	0
1417	Pereskia sacharosa	0
1418	Pereskia weberiana	0
1419	Pereskiopsis spp.	0
1420	Pereskiopsis diguetii	0
1421	Pfeiffera boliviana	0
1422	Pilosocereus spp.	0
1423	Pilosocereus alensis	0
1424	Pilosocereus aurisetus	0
1425	Pilosocereus chrysacanthus	0
1426	Pilosocereus gounellei	0
1427	Pilosocereus lanuginosus	0
1428	Pilosocereus leucocephalus	0
1429	Pilosocereus pachycladus	0
1430	Pilosocereus pentaedrophorus	0
1431	Pilosocereus polygonus	0
1432	Polaskia chichipe	0
1433	Pseudorhipsalis amazonica	0
1434	Pterocactus araucanus	0
1435	Pterocactus tuberosus	0
1436	Pygmaeocereus bylesianus	0
1437	Quiabentia spp.	0
1438	Quiabentia verticillata	0
1439	Rauhocereus riosaniensis	0
1440	Rebutia spp.	0
1441	Rebutia arenacea	0
1442	Rebutia breviflora	0
1443	Rebutia canigueralii	0
1444	Rebutia cardenasiana	0
1445	Rebutia cylindrica	0
1446	Rebutia deminuta	0
1447	Rebutia einsteinii	0
1448	Rebutia fabrisii	0
1449	Rebutia fiebrigii	0
1450	Rebutia heliosa	0
1451	Rebutia mentosa	0
1452	Rebutia minuscula	0
1453	Rebutia neocumingii	0
1454	Rebutia oligacantha	0
1455	Rebutia padcayensis	0
1456	Rebutia pulvinosa	0
1457	Rebutia pygmaea	0
1458	Rebutia ritteri	0
1459	Rebutia steinbachii	0
1460	Rebutia steinmannii	0
1461	Rhipsalis spp.	0
1462	Rhipsalis baccifera	0
1463	Rhipsalis crispata	0
1464	Rhipsalis ewaldiana	0
1465	Rhipsalis grandiflora	0
1466	Rhipsalis micrantha	0
1467	Rhipsalis pulchra	0
1468	Rhipsalis puniceodiscus	0
1469	Rhipsalis teres	0
1470	Rhipsalis trigona	0
1471	Schlumbergera spp.	0
1472	Schlumbergera gaertneri	0
1473	Schlumbergera rosea	0
1474	Schlumbergera truncata	0
1475	Sclerocactus spp.	0
1476	Sclerocactus intertextus	0
1477	Sclerocactus johnsonii	0
1478	Sclerocactus parviflorus	0
1479	Sclerocactus polyancistrus	0
1480	Sclerocactus spinosior	0
1481	Sclerocactus unguispinus	0
1482	Sclerocactus warnockii	0
1483	Sclerocactus whipplei	0
1484	Selenicereus spp.	0
1485	Selenicereus anthonyanus	0
1486	Selenicereus chrysocardium	0
1487	Selenicereus grandiflorus	0
1488	Selenicereus hamatus	0
1489	Selenicereus inermis	0
1490	Selenicereus testudo	0
1491	Selenicereus vagans	0
1492	Stenocactus spp.	0
1493	Stenocactus coptonogonus	0
1494	Stenocactus crispatus	0
1495	Stenocactus multicostatus	0
1496	Stenocactus phyllacanthus	0
1497	Stenocactus vaupelianus	0
1498	Stenocereus spp.	0
1499	Stenocereus alamosensis	0
1500	Stenocereus beneckei	0
1501	Stenocereus dumortieri	0
1502	Stenocereus fimbriatus	0
1503	Stenocereus griseus	0
1504	Stenocereus pruinosus	0
1505	Stenocereus thurberi	0
1506	Stephanocereus leucostele	0
1507	Stetsonia coryne	0
1508	Sulcorebutia spp.	0
1509	Tephrocactus articulatus	0
1510	Thelocactus spp.	0
1511	Thelocactus bicolor	0
1512	Thelocactus conothelos	0
1513	Thelocactus hexaedrophorus	0
1514	Thelocactus lausseri	0
1515	Thelocactus leucacanthus	0
1516	Thelocactus macdowellii	0
1517	Thelocactus rinconensis	0
1518	Thelocactus setispinus	0
1519	Thelocactus tulensis	0
1520	Tunilla tilcarensis	0
1521	Weberbauerocereus weberbaueri	0
1522	Weberbauerocereus winterianus	0
1523	Lama guanicoe	0
1524	Canis lupus	0
1525	Canis lupus crassodon	0
1526	Cerdocyon thous	0
1527	Chrysocyon brachyurus	0
1528	Cuon alpinus	0
1529	Lycalopex culpaeus	0
1530	Lycalopex griseus	0
1531	Vulpes zerda	0
1532	Caryophyllia corrugata	0
1533	Caryophyllia horologium	0
1534	Catalaphyllia spp.	0
1535	Catalaphyllia jardinei	0
1536	Catalaphyllia plicata	0
1537	Crispatotrochus spp.	0
1538	Euphyllia spp.	0
1539	Euphyllia ancora	0
1540	Euphyllia cristata	0
1541	Euphyllia divisa	0
1542	Euphyllia fimbriata	0
1543	Euphyllia glabrescens	0
1544	Eusmilia fastigiata	0
1545	Heterocyathus spp.	0
1546	Physogyra spp.	0
1547	Plerogyra spp.	0
1548	Plerogyra sinuosa	0
1549	Polycyathus spp.	0
1550	Stephanocyathus coronatus	0
1551	Tethocyathus minor	0
1552	Callithrix spp.	0
1553	Callithrix argentata	0
1554	Callithrix geoffroyi	0
1555	Callithrix jacchus	0
1556	Callithrix penicillata	0
1557	Callithrix pygmaea	0
1558	Cebus spp.	0
1559	Cebus apella	0
1560	Cebus capucinus	0
1561	Cebus olivaceus	0
1562	Saguinus fuscicollis	0
1563	Saguinus imperator	0
1564	Saguinus labiatus	0
1565	Saguinus midas	0
1566	Saguinus mystax	0
1567	Saimiri boliviensis	0
1568	Saimiri sciureus	0
1569	Cephalotus follicularis	0
1570	Cercocebus spp.	0
1571	Cercocebus torquatus	0
1572	Cercopithecus spp.	0
1573	Cercopithecus ascanius	0
1574	Cercopithecus campbelli	0
1575	Cercopithecus cephus	0
1576	Cercopithecus hamlyni	0
1577	Cercopithecus mitis	0
1578	Cercopithecus mona	0
1579	Cercopithecus neglectus	0
1580	Cercopithecus nictitans	0
1581	Cercopithecus petaurista	0
1582	Chlorocebus aethiops	0
1583	Chlorocebus sabaeus	0
1584	Colobus spp.	0
1585	Colobus guereza	0
1586	Colobus polykomos	0
1587	Erythrocebus patas	0
1588	Macaca arctoides	0
1589	Macaca cyclopis	0
1590	Macaca fascicularis	0
1591	Macaca fuscata	0
1592	Macaca hybrid	0
1593	Macaca mulatta	0
1594	Macaca nemestrina	0
1595	Macaca nigra	0
1596	Macaca sinica	0
1597	Macaca sylvanus	0
1598	Miopithecus talapoin	0
1599	Papio spp.	0
1600	Papio anubis	0
1601	Papio cynocephalus	0
1602	Papio hamadryas	0
1603	Papio hybrid	0
1604	Papio papio	0
1605	Papio ursinus	0
1606	Theropithecus gelada	0
1607	Trachypithecus francoisi	0
1608	Trachypithecus obscurus	0
1609	Trachypithecus villosus	0
1610	Cervus elaphus bactrianus	0
1611	Bradypodion spp.	0
1612	Calumma boettgeri	0
1613	Calumma brevicorne	0
1614	Calumma capuroni	0
1615	Calumma furcifer	0
1616	Calumma gallus	0
1617	Calumma gastrotaenia	0
1618	Calumma nasutum	0
1619	Calumma oshaughnessyi	0
1620	Calumma parsonii	0
1621	Chamaeleo spp.	0
1622	Chamaeleo calyptratus	0
1623	Chamaeleo dilepis	0
1624	Chamaeleo gracilis	0
1625	Chamaeleo jacksonii	0
1626	Chamaeleo namaquensis	0
1627	Chamaeleo senegalensis	0
1628	Furcifer angeli	0
1629	Furcifer balteatus	0
1630	Furcifer campani	0
1631	Furcifer labordi	0
1632	Furcifer lateralis	0
1633	Furcifer minor	0
1634	Furcifer oustaleti	0
1635	Furcifer pardalis	0
1636	Furcifer petteri	0
1637	Furcifer verrucosus	0
1638	Kinyongia fischeri	0
1639	Kinyongia tavetana	0
1640	Trioceros bitaeniatus	0
1641	Trioceros cristatus	0
1642	Trioceros deremensis	0
1643	Trioceros ellioti	0
1644	Trioceros fuelleborni	0
1645	Trioceros goetzei	0
1646	Trioceros jacksonii	0
1647	Trioceros johnstoni	0
1648	Trioceros melleri	0
1649	Trioceros montium	0
1650	Trioceros oweni	0
1651	Trioceros quadricornis	0
1652	Trioceros rudis	0
1653	Trioceros werneri	0
1654	Trioceros wiedersheimi	0
1655	Ciconia nigra	0
1656	Clelia clelia	0
1657	Cyclagras spp.	0
1658	Cyclagras gigas	0
1659	Ptyas mucosus	0
1660	Gallicolumba luzonica	0
1661	Goura cristata	0
1662	Goura scheepmakeri	0
1663	Goura victoria	0
1664	Cordylus spp.	0
1665	Cordylus cordylus	0
1666	Cordylus macropholis	0
1667	Cordylus mclachlani	0
1668	Cordylus minor	0
1669	Cordylus niger	0
1670	Cordylus oelofseni	0
1671	Cordylus rhodesianus	0
1672	Cordylus tropidosternum	0
1673	Cordylus vittifer	0
1674	Hemicordylus capensis	0
1675	Karusaurus jordani	0
1676	Karusaurus polyzonus	0
1677	Namazonurus campbelli	0
1678	Namazonurus lawrenci	0
1679	Namazonurus namaquensis	0
1680	Namazonurus peersi	0
1681	Ninurta coeruleopunctatus	0
1682	Ouroborus cataphractus	0
1683	Pseudocordylus spp.	0
1684	Pseudocordylus langi	0
1685	Pseudocordylus melanotus	0
1686	Pseudocordylus microlepidotus	0
1687	Smaug giganteus	0
1688	Smaug mossambicus	0
1689	Smaug warreni	0
1690	Cephalopterus ornatus	0
1691	Cephalopterus penduliger	0
1692	Rupicola peruvianus	0
1693	Crocodylidae spp.	0
1694	Crocodylus spp.	0
1695	Crocodylus johnstoni	0
1696	Crocodylus novaeguineae	0
1697	Alsophila spp.	0
1698	Alsophila alata	0
1699	Alsophila cunninghamii	0
1700	Alsophila dregei	0
1701	Alsophila smithii	0
1702	Alsophila stelligera	0
1703	Alsophila vieillardii	0
1704	Cyathea spp.	0
1705	Cyatheaceae spp.	0
1706	Cyathea dealbata	0
1707	Sphaeropteris albifrons	0
1708	Sphaeropteris cooperi	0
1709	Sphaeropteris excelsa	0
1710	Sphaeropteris glauca	0
1711	Sphaeropteris intermedia	0
1712	Sphaeropteris lepifera	0
1713	Sphaeropteris medullaris	0
1714	Sphaeropteris novae-caledoniae	0
1715	Sphaeropteris robusta	0
1716	Cycadaceae spp.	0
1717	Cycas spp.	0
1718	Cycas angulata	0
1719	Cycas circinalis	0
1720	Cycas furfuracea	0
1721	Cycas hainanensis	0
1722	Cycas lane-poolei	0
1723	Cycas media	0
1724	Cycas media media	0
1725	Cycas panzhihuaensis	0
1726	Cycas pectinata	0
1727	Cycas revoluta	0
1728	Cycas riuminiana	0
1729	Cycas rumphii	0
1730	Cycas seemannii	0
1731	Cycas siamensis	0
1732	Cycas taitungensis	0
1733	Cycas thouarsii	0
1734	Cycas wadei	0
1735	Caecobarbus geertsii	0
1736	Delphinidae spp.	0
1737	Delphinus delphis	0
1738	Feresa attenuata	0
1739	Globicephala macrorhynchus	0
1740	Globicephala melas	0
1741	Grampus griseus	0
1742	Lagenodelphis hosei	0
1743	Lagenorhynchus obliquidens	0
1744	Orcinus orca	0
1745	Peponocephala electra	0
1746	Pseudorca crassidens	0
1747	Stenella attenuata	0
1748	Stenella coeruleoalba	0
1749	Stenella longirostris	0
1750	Steno bredanensis	0
1751	Tursiops aduncus	0
1752	Tursiops truncatus	0
1753	Adelphobates galactonotus	0
1754	Adelphobates quinquevittatus	0
1755	Ameerega trivittata	0
1756	Andinobates fulguritus	0
1757	Dendrobates spp.	0
1758	Dendrobates auratus	0
1759	Dendrobates leucomelas	0
1760	Dendrobates tinctorius	0
1761	Epipedobates spp.	0
1762	Epipedobates tricolor	0
1763	Oophaga arborea	0
1764	Oophaga histrionica	0
1765	Oophaga pumilio	0
1766	Oophaga sylvatica	0
1767	Phyllobates bicolor	0
1768	Phyllobates vittatus	0
1769	Ranitomeya reticulata	0
1770	Ranitomeya vanzolinii	0
1771	Ranitomeya ventrimaculata	0
1772	Dendrophyllia spp.	0
1773	Heteropsammia spp.	0
1774	Tubastraea spp.	0
1775	Tubastraea coccinea	0
1776	Tubastraea micranthus	0
1777	Turbinaria spp.	0
1778	Turbinaria crater	0
1779	Turbinaria frondens	0
1780	Calochlaena dubia	0
1781	Cibotium barometz	0
1782	Dicksonia spp.	0
1783	Dicksonia antarctica	0
1784	Dicksoniaceae spp.	0
1785	Dicksonia fibrosa	0
1786	Dicksonia squarrosa	0
1787	Dicksonia thyrsopteroides	0
1788	Dicksonia youngiae	0
1789	Hoplobatrachus tigerinus	0
1790	Alluaudia ascendens	0
1791	Alluaudia comosa	0
1792	Alluaudia procera	0
1793	Didiereaceae spp.	0
1794	Didierea madagascariensis	0
1795	Didierea trollii	0
1796	Dionaea muscipula	0
1797	Droseraceae spp.	0
1798	Naja atra	0
1799	Naja kaouthia	0
1800	Naja naja	0
1801	Naja sputatrix	0
1802	Ophiophagus hannah	0
1803	Paroaria coronata	0
1804	Glyptemys insculpta	0
1805	Terrapene spp.	0
1806	Terrapene carolina	0
1807	Terrapene ornata	0
1808	Equus hemionus	0
1809	Equus kiang	0
1810	Equus zebra hartmannae	0
1811	Poephila cincta cincta	0
1812	Euphorbia spp.	0
1813	Euphorbia abyssinica	0
1814	Euphorbia albertensis	0
