ID	Label	Bipartito
957	Cebus albifrons	0
958	Cebus apella	0
959	Cebus capucinus	0
960	Cebus olivaceus	0
961	Saguinus fuscicollis	0
962	Saguinus imperator	0
963	Saguinus labiatus	0
964	Saguinus midas	0
965	Saguinus mystax	0
966	Saimiri boliviensis	0
967	Saimiri sciureus	0
968	Allenopithecus nigroviridis	0
969	Cercocebus agilis	0
970	Cercocebus atys	0
971	Cercocebus chrysogaster	0
972	Cercocebus torquatus	0
973	Cercopithecus ascanius	0
974	Cercopithecus campbelli	0
975	Cercopithecus cephus	0
976	Cercopithecus dryas	0
977	Cercopithecus erythrogaster	0
978	Cercopithecus erythrotis	0
979	Cercopithecus hamlyni	0
980	Cercopithecus lhoesti	0
981	Cercopithecus mitis	0
982	Cercopithecus mona	0
983	Cercopithecus neglectus	0
984	Cercopithecus nictitans	0
985	Cercopithecus petaurista	0
986	Cercopithecus pogonias	0
987	Cercopithecus preussi	0
988	Cercopithecus sclateri	0
989	Cercopithecus wolfi	0
990	Chlorocebus aethiops	0
991	Chlorocebus pygerythrus	0
992	Chlorocebus sabaeus	0
993	Chlorocebus tantalus	0
994	Colobus guereza	0
995	Colobus polykomos	0
996	Erythrocebus patas	0
997	Lophocebus aterrimus	0
998	Macaca assamensis	0
999	Macaca fascicularis	0
1000	Macaca fuscata	0
1001	Macaca leonina	0
1002	Macaca mulatta	0
1003	Macaca nemestrina	0
1004	Macaca nigra	0
1005	Miopithecus talapoin	0
1006	Papio anubis	0
1007	Papio cynocephalus	0
1008	Papio hamadryas	0
1009	Papio hybrid	0
1010	Papio papio	0
1011	Papio ursinus	0
1012	Piliocolobus badius	0
1013	Theropithecus gelada	0
1014	Trachypithecus auratus	0
1015	Trachypithecus delacouri	0
1016	Trachypithecus francoisi	0
1017	Trachypithecus hatinhensis	0
1018	Trachypithecus obscurus	0
1019	Trachypithecus poliocephalus	0
1020	Cervus elaphus bactrianus	0
1021	Archaius tigris	0
1022	Bradypodion pumilum	0
1023	Bradypodion thamnobates	0
1024	Brookesia antakarana	0
1025	Brookesia brygooi	0
1026	Brookesia decaryi	0
1027	Brookesia ebenaui	0
1028	Brookesia griveaudi	0
1029	Brookesia peyrierasi	0
1030	Brookesia stumpffi	0
1031	Brookesia superciliaris	0
1032	Brookesia therezieni	0
1033	Brookesia thieli	0
1034	Brookesia tuberculata	0
1035	Calumma amber	0
1036	Calumma ambreense	0
1037	Calumma boettgeri	0
1038	Calumma brevicorne	0
1039	Calumma gastrotaenia	0
1040	Calumma guillaumeti	0
1041	Calumma linotum	0
1042	Calumma malthe	0
1043	Calumma marojezense	0
1044	Calumma nasutum	0
1045	Calumma oshaughnessyi	0
1046	Calumma parsonii	0
1047	Chamaeleo calyptratus	0
1048	Chamaeleo chamaeleon	0
1049	Chamaeleo dilepis	0
1050	Furcifer angeli	0
1051	Furcifer antimena	0
1052	Furcifer bifidus	0
1053	Furcifer campani	0
1054	Furcifer labordi	0
1055	Furcifer lateralis	0
1056	Furcifer oustaleti	0
1057	Furcifer pardalis	0
1058	Furcifer petteri	0
1059	Furcifer timoni	0
1060	Furcifer verrucosus	0
1061	Furcifer viridis	0
1062	Furcifer willsii	0
1063	Kinyongia boehmei	0
1064	Kinyongia carpenteri	0
1065	Trioceros ellioti	0
1066	Trioceros hoehnelii	0
1067	Trioceros ituriensis	0
1068	Trioceros jacksonii	0
1069	Trioceros johnstoni	0
1070	Trioceros melleri	0
1071	Chelodina mccordi	0
1072	Ciconia nigra	0
1073	Clelia clelia	0
1074	Cyclagras gigas	0
1075	Ptyas mucosus	0
1076	Gallicolumba luzonica	0
1077	Goura victoria	0
1078	Cordylus spp.	0
1079	Cordylus tropidosternum	0
1080	Ouroborus cataphractus	0
1081	Smaug warreni	0
1082	Rupicola rupicola	0
1083	Crocodylus spp.	0
1084	Crocodylus novaeguineae	0
1085	Cyathea spp.	0
1086	Cyatheaceae spp.	0
1087	Sphaeropteris cooperi	0
1088	Sphaeropteris intermedia	0
1089	Sphaeropteris medullaris	0
1090	Cycas panzhihuaensis	0
1091	Cycas revoluta	0
1092	leaves	1
1093	Cycas rumphii	0
1094	Cycas sexseminifera	0
1095	Cycas taitungensis	0
1096	Cycas thouarsii	0
1097	Caecobarbus geertsii	0
1098	Chaetophractus nationi	0
1099	Delphinus delphis	0
1100	Globicephala macrorhynchus	0
1101	Globicephala melas	0
1102	Grampus griseus	0
1103	Lagenodelphis hosei	0
1104	Lagenorhynchus albirostris	0
1105	Orcinus orca	0
1106	Pseudorca crassidens	0
1107	Tursiops truncatus	0
1108	Adelphobates castaneoticus	0
1109	Adelphobates galactonotus	0
1110	Ameerega bassleri	0
1111	Ameerega berohoka	0
1112	Ameerega braccata	0
1113	Ameerega hahneli	0
1114	Ameerega silverstonei	0
1115	Dendrobates auratus	0
1116	Dendrobates leucomelas	0
1117	Dendrobates tinctorius	0
1118	Dendrobates truncatus	0
1119	Epipedobates anthonyi	0
1120	Epipedobates tricolor	0
1121	Excidobates mysteriosus	0
1122	Hyloxalus azureiventris	0
1123	Oophaga granulifera	0
1124	Oophaga histrionica	0
1125	Oophaga lehmanni	0
1126	Oophaga pumilio	0
1127	Oophaga sylvatica	0
1128	Phyllobates aurotaenia	0
1129	Phyllobates bicolor	0
1130	Phyllobates terribilis	0
1131	Phyllobates vittatus	0
1132	Ranitomeya amazonica	0
1133	Ranitomeya benedicta	0
1134	Ranitomeya fantastica	0
1135	Ranitomeya imitator	0
1136	Ranitomeya reticulata	0
1137	Ranitomeya sirensis	0
1138	Ranitomeya summersi	0
1139	Ranitomeya uakarii	0
1140	Ranitomeya vanzolinii	0
1141	Ranitomeya variabilis	0
1142	Ranitomeya ventrimaculata	0
1143	Balanophyllia spp.	0
1144	Dendrophyllia spp.	0
1145	Duncanopsammia axifuga	0
1146	Eguchipsammia fistula	0
1147	Heteropsammia spp.	0
1148	Heteropsammia cochlea	0
1149	Tubastraea spp.	0
1150	Tubastraea coccinea	0
1151	Tubastraea faulkneri	0
1152	Tubastraea micranthus	0
1153	Turbinaria spp.	0
1154	Turbinaria peltata	0
1155	Turbinaria reniformis	0
1156	Dermatemys mawii	0
1157	Cibotium barometz	0
1158	Dicksonia spp.	0
1159	Alluaudia procera	0
1160	Didierea madagascariensis	0
1161	Didierea trollii	0
1162	Dioscorea deltoidea	0
1163	Dionaea muscipula	0
1164	Diospyros spp.	0
1165	Diospyros mcphersonii	0
1166	Naja atra	0
1167	Naja kaouthia	0
1168	Naja naja	0
1169	Naja oxiana	0
1170	Naja sputatrix	0
1171	Ophiophagus hannah	0
1172	ears	1
1173	Paroaria capitata	0
1174	Paroaria coronata	0
1175	Tangara fastuosa	0
1176	Clemmys guttata	0
1177	Glyptemys insculpta	0
1178	Malaclemys terrapin	0
1179	Terrapene carolina	0
1180	Terrapene ornata	0
1181	Equus zebra hartmannae	0
1182	Equus zebra zebra	0
1183	Lonchura oryzivora	0
1184	Poephila cincta	0
1185	Euphorbia spp.	0
1186	Euphorbia abdelkuri	0
1187	Euphorbia abyssinica	0
1188	Euphorbia angustiflora	0
1189	Euphorbia antisyphilitica	0
1190	wax	1
1191	Euphorbia atropurpurea	0
1192	Euphorbia balsamifera	0
1193	Euphorbia bongolavensis	0
1194	Euphorbia brunellii	0
1195	Euphorbia bubalina	0
1196	Euphorbia bupleurifolia	0
1197	Euphorbia candelabrum	0
1198	Euphorbia clavigera	0
1199	Euphorbia cooperi	0
1200	Euphorbia crispa	0
1201	Euphorbia decidua	0
1202	Euphorbia ecklonii	0
1203	Euphorbia enormis	0
1204	Euphorbia flanaganii	0
1205	Euphorbia franckiana	0
1206	Euphorbia fruticosa	0
1207	Euphorbia fusca	0
1208	Euphorbia globosa	0
1209	Euphorbia gorgonis	0
1210	Euphorbia greenwayi	0
1211	Euphorbia griseola	0
1212	Euphorbia guillauminiana	0
1213	Euphorbia gymnocalycioides	0
1214	Euphorbia hamata	0
1215	Euphorbia hedyotoides	0
1216	Euphorbia horrida	0
1217	Euphorbia horwoodii	0
1218	Euphorbia hybrid	0
1219	Euphorbia iharanae	0
1220	Euphorbia inermis	0
1221	Euphorbia ingens	0
1222	Euphorbia itremensis	0
1223	Euphorbia knobelii	0
1224	Euphorbia knuthii	0
1225	Euphorbia lactea	0
1226	Euphorbia leistneri	0
1227	Euphorbia lenewtonii	0
1228	Euphorbia leucodendron	0
1229	Euphorbia leuconeura	0
1230	Euphorbia lophogona	0
1231	Euphorbia mayuranathanii	0
1232	Euphorbia micracantha	0
1233	Euphorbia milii	0
1234	Euphorbia mlanjeana	0
1235	Euphorbia monteiri	0
1236	Euphorbia obesa	0
1237	Euphorbia pachypodioides	0
1238	Euphorbia phillipsiae	0
1239	Euphorbia piscidermis	0
1240	Euphorbia platycephala	0
1241	Euphorbia primulifolia	0
1242	Euphorbia pugniformis	0
1243	Euphorbia ramiglans	0
1244	Euphorbia resinifera	0
1245	Euphorbia rossii	0
1246	Euphorbia rubella	0
1247	Euphorbia rubrimarginata	0
1248	Euphorbia schinzii	0
1249	Euphorbia schizacantha	0
1250	Euphorbia silenifolia	0
1251	Euphorbia specksii	0
1252	Euphorbia squarrosa	0
1253	Euphorbia stellata	0
1254	Euphorbia stellispina	0
1255	Euphorbia susannae	0
1256	Euphorbia suzannae-marnierae	0
1257	Euphorbia tenuispinosa	0
1258	Euphorbia tirucalli	0
1259	Euphorbia tortirama	0
1260	Euphorbia trichadenia	0
1261	Euphorbia trigona	0
1262	Euphorbia tuberculata	0
1263	Euphorbia umfoloziensis	0
1264	Euphorbia whellanii	0
1265	Cryptoprocta ferox	0
1266	Fossa fossana	0
1267	Caracara plancus	0
1268	Falco biarmicus	0
1269	Falco cenchroides	0
1270	Falco cherrug	0
1271	Falco columbarius	0
1272	Falco concolor	0
1273	Falco eleonorae	0
1274	Falco femoralis	0
1275	Falco novaeseelandiae	0
1276	Falco sparverius	0
1277	Falco subbuteo	0
1278	Falco tinnunculus	0
1279	Phalcoboenus megalopterus	0
1280	Polihierax semitorquatus	0
1281	Astraeosmilia connata	0
1282	Barabattoia amicorum	0
1283	Caulastraea spp.	0
1284	Caulastraea echinulata	0
1285	Caulastraea furcata	0
1286	Caulastraea tumida	0
1287	Cyphastrea spp.	0
1288	Cyphastrea japonica	0
1289	Cyphastrea ocellina	0
1290	Cyphastrea serailia	0
1291	Diploastrea heliopora	0
1292	Echinopora spp.	0
1293	Echinopora lamellosa	0
1294	Favia spp.	0
1295	Favia rotundata	0
1296	Favia veroni	0
1297	Faviidae spp.	0
1298	Favites spp.	0
1299	Favites acuticollis	0
1300	Favites pentagona	0
1301	Goniastrea spp.	0
1302	Goniastrea aspera	0
1303	Goniastrea australensis	0
1304	Goniastrea palauensis	0
1305	Leptastrea spp.	0
1306	Leptastrea purpurea	0
1307	Leptoria phrygia	0
1308	Montastrea spp.	0
1309	Montastrea annuligera	0
1310	Montastrea cavernosa	0
1311	Moseleya latistellata	0
1312	Oulophyllia spp.	0
1313	Oulophyllia bennettae	0
1314	Oulophyllia crispa	0
1315	Platygyra spp.	0
1316	Platygyra pini	0
1317	Plesiastrea versipora	0
1318	Caracal caracal	0
1319	Felidae spp.	0
1320	Felidae hybrid	0
1321	Felis chaus	0
1322	Felis lybica	0
1323	Felis margarita	0
1324	Felis silvestris	0
1325	Leptailurus serval	0
1326	Lynx canadensis	0
1327	Lynx lynx	0
1328	Lynx rufus	0
1329	Otocolobus manul	0
1330	Prionailurus bengalensis	0
1331	Prionailurus rubiginosus	0
1332	Prionailurus viverrinus	0
1333	Puma concolor	0
1334	Puma concolor couguar	0
1335	Monomyces rubrum	0
1336	Carduelis yarrellii	0
1337	Cycloseris spp.	0
1338	Cycloseris colini	0
1339	Fungia spp.	0
1340	Fungia erosa	0
1341	Fungia fungites	0
1342	Fungia repanda	0
1343	Fungia scutaria	0
1344	Fungia tenuis	0
1345	Halomitra pileus	0
1346	Heliofungia spp.	0
1347	Heliofungia actiniformis	0
1348	Herpolitha limax	0
1349	Lithophyllon spp.	0
1350	Lithophyllon undulatum	0
1351	Polyphyllia talpina	0
1352	Sandalolitha robusta	0
1353	Galago demidoff	0
1354	Galago senegalensis	0
1355	Otolemur crassicaudatus	0
1356	Phelsuma abbotti	0
1357	Phelsuma borbonica	0
1358	Phelsuma breviceps	0
1359	Phelsuma cepediana	0
1360	Phelsuma dubia	0
1361	Phelsuma grandis	0
1362	Phelsuma guimbeaui	0
1363	Phelsuma inexpectata	0
1364	Phelsuma klemmeri	0
1365	Phelsuma kochi	0
1366	Phelsuma laticauda	0
1367	Phelsuma lineata	0
1368	Phelsuma madagascariensis	0
1369	Phelsuma mutabilis	0
1370	Phelsuma ornata	0
1371	Phelsuma parva	0
1372	Phelsuma pasteuri	0
1373	Phelsuma pusilla	0
1374	Phelsuma quadriocellata	0
1375	Phelsuma robertmertensi	0
1376	Phelsuma standingi	0
1377	Uroplatus alluaudi	0
1378	Uroplatus ebenaui	0
1379	Uroplatus fimbriatus	0
1380	Uroplatus finiavana	0
1381	Uroplatus giganteus	0
1382	Uroplatus guentheri	0
1383	Uroplatus henkeli	0
1384	Uroplatus lineatus	0
1385	Uroplatus phantasticus	0
1386	Uroplatus pietschmanni	0
1387	Uroplatus sameiti	0
1388	Uroplatus sikorae	0
1389	Batagur borneoensis	0
1390	Cuora spp.	0
1391	Cuora amboinensis	0
1392	Cuora aurocapitata	0
1393	Cuora flavomarginata	0
1394	Cuora galbinifrons	0
1395	Cuora mccordi	0
1396	Cuora trifasciata	0
1397	Geoemyda spengleri	0
1398	Leucocephalon yuwonoi	0
1399	Mauremys annamensis	0
1400	Mauremys mutica	0
1401	Mauremys nigricans	0
1402	Melanochelys trijuga	0
1403	Siebenrockiella crassicollis	0
1404	Anthropoides paradiseus	0
1405	Anthropoides virgo	0
1406	Balearica pavonina	0
1407	Balearica regulorum	0
1408	Bugeranus carunculatus	0
1409	Grus antigone	0
1410	Grus grus	0
1411	Heliopora coerulea	0
1412	Heloderma horridum	0
1413	Heloderma suspectum	0
1414	Hexaprotodon liberiensis	0
1415	Hippopotamus amphibius	0
1416	Hirudo medicinalis	0
1417	Hirudo verbana	0
1418	Agalychnis callidryas	0
1419	Amblyrhynchus cristatus	0
1420	Ctenosaura bakeri	0
1421	Ctenosaura palearis	0
1422	Iguana delicatissima	0
1423	Iguana iguana	0
1424	Cheilinus undulatus	0
1425	Podarcis pityusensis	0
1426	Carcharodon carcharias	0
1427	Lanthanotus borneensis	0
1428	Aniba rosaeodora	0
1429	Dalbergia abbreviata	0
1430	Dalbergia abrahamii	0
1431	Dalbergia arbutifolia	0
1432	Dalbergia bariensis	0
1433	Dalbergia baronii	0
1434	Dalbergia cambodiana	0
1435	Dalbergia cearensis	0
1436	Dalbergia cochinchinensis	0
1437	Dalbergia cubilquitzensis	0
1438	Dalbergia decipularis	0
1439	Dalbergia frutescens	0
1440	Dalbergia greveana	0
1441	Dalbergia hybrid	0
1442	Dalbergia kingiana	0
1443	Dalbergia lactea	0
1444	Dalbergia lateriflora	0
1445	Dalbergia latifolia	0
1446	logs	1
1447	Dalbergia louvelii	0
1448	Dalbergia madagascariensis	0
1449	Dalbergia melanoxylon	0
1450	timber pieces	1
1451	Dalbergia miscolobium	0
1452	Dalbergia odorifera	0
1453	Dalbergia oliveri	0
1454	Dalbergia palo-escrito	0
1455	Dalbergia pinnata	0
1456	Dalbergia retusa	0
1457	Dalbergia sissoo	0
1458	Dalbergia spruceana	0
1459	Dalbergia stevensonii	0
1460	Dalbergia tucurensis	0
1461	Guibourtia spp.	0
1462	Guibourtia demeusei	0
1463	Guibourtia tessmannii	0
1464	Paubrasilia echinata	0
1465	Pericopsis elata	0
1466	Pterocarpus erinaceus	0
1467	Pterocarpus santalinus	0
1468	Senna meridionalis	0
1469	Aloe spp.	0
1470	Aloe aculeata	0
1471	Aloe arborescens	0
1472	Aloe aristata	0
1473	Aloe capitata	0
1474	Aloe claviflora	0
1475	Aloe cooperi	0
1476	Aloe elegans	0
1477	Aloe ferox	0
1478	Aloe gariepensis	0
1479	Aloe gerstneri	0
1480	Aloe humilis	0
1481	Aloe hybrid	0
1482	Aloe imalotensis	0
1483	Aloe jucunda	0
1484	Aloe macroclada	0
1485	chips	1
1486	Aloe maculata	0
1487	Aloe melanacantha	0
1488	Aloe millotii	0
1489	Aloe mitriformis	0
1490	Aloe peglerae	0
1491	Aloe pirottae	0
1492	Aloe prinslooi	0
1493	Aloe reynoldsii	0
1494	Aloe roeoeslii	0
1495	Aloe scabrifolia	0
1496	Aloe secundiflora	0
1497	Aloe somaliensis	0
1498	Aloe striata	0
1499	Aloe teissieri	0
1500	Aloe vacillans	0
1501	Aloe variegata	0
1502	Chalcopsitta atra	0
1503	Chalcopsitta cardinalis	0
1504	Chalcopsitta sintillata	0
1505	Charmosyna papou	0
1506	Charmosyna placentis	0
1507	Eos cyanogenia	0
1508	Eos reticulata	0
1509	Eos rubra	0
1510	Eos squamata	0
1511	Glossopsitta concinna	0
1512	Glossopsitta pusilla	0
1513	Lorius chlorocercus	0
1514	Lorius domicella	0
1515	Lorius garrulus	0
1516	Lorius lory	0
1517	Phigys solitarius	0
1518	Pseudeos fuscata	0
1519	Psitteuteles goldiei	0
1520	Trichoglossus chlorolepidotus	0
1521	Trichoglossus euteles	0
1522	Trichoglossus haematodus	0
1523	Trichoglossus ornatus	0
1524	Perodicticus potto	0
1525	Mantella aurantiaca	0
1526	Mantella baroni	0
1527	Mantella betsileo	0
1528	Mantella crocea	0
1529	Mantella expectata	0
1530	Mantella madagascariensis	0
1531	Mantella nigricans	0
1532	Mantella pulchra	0
1533	Mantella viridis	0
1534	Meliaceae spp.	0
1535	Swietenia spp.	0
1536	Swietenia humilis	0
1537	Swietenia macrophylla	0
1538	Swietenia mahagoni	0
1539	Hydnophora spp.	0
1540	Hydnophora exesa	0
1541	Hydnophora microconos	0
1542	Hydnophora rigida	0
1543	Merulina ampliata	0
1544	Merulina scabricula	0
1545	Scapophyllia cylindrica	0
1546	Dyscophus antongilii	0
1547	Dyscophus guineti	0
1548	Dyscophus insularis	0
1549	Scaphiophryne gottlebei	0
1550	Scaphiophryne spinosa	0
1551	Millepora spp.	0
1552	Delphinapterus leucas	0
1553	Monodon monoceros	0
1554	Moschus moschiferus	0
1555	Leiothrix lutea	0
1556	Liocichla omeiensis	0
1557	Tauraco erythrolophus	0
1558	Tauraco fischeri	0
1559	Tauraco hartlaubi	0
1560	Tauraco leucolophus	0
1561	Tauraco leucotis	0
1562	Tauraco livingstonii	0
1563	Tauraco persa	0
1564	Tauraco porphyreolophus	0
1565	Tauraco schuettii	0
1566	Acanthastrea spp.	0
1567	Acanthastrea amakusensis	0
1568	Acanthastrea bowerbanki	0
1569	Acanthastrea echinata	0
1570	Acanthastrea hillae	0
1571	Acanthastrea lordhowensis	0
1572	Acanthophyllia spp.	0
1573	Acanthophyllia deshayesiana	0
1574	Australomussa rowleyensis	0
1575	Blastomussa spp.	0
1576	Blastomussa merleti	0
1577	Blastomussa wellsi	0
1578	Cynarina lacrymalis	0
1579	Lobophyllia spp.	0
1580	Lobophyllia corymbosa	0
1581	Lobophyllia hemprichii	0
1582	Lobophyllia robusta	0
1583	Micromussa diminuta	0
1584	Scolymia spp.	0
1585	Scolymia australis	0
1586	Scolymia vitiensis	0
1587	Symphyllia spp.	0
1588	Symphyllia agaricia	0
1589	Symphyllia wilsoni	0
1590	Aonyx cinerea	0
1591	Enhydra lutris	0
1592	Lontra canadensis	0
1593	Manta birostris	0
1594	Mobula hypostoma	0
1595	Plumapathes spp.	0
1596	Myrmecophaga tridactyla	0
1597	Allonautilus scrobiculatus	0
1598	Nautilus spp.	0
1599	Nautilus macromphalus	0
1600	Nautilus pompilius	0
1601	Neoceratodus forsteri	0
1602	Nepenthes spp.	0
1603	Nepenthes alata	0
1604	Nepenthes albomarginata	0
1605	Nepenthes ampullaria	0
1606	Nepenthes aristolochioides	0
1607	Nepenthes bicalcarata	0
1608	Nepenthes bongso	0
1609	Nepenthes boschiana	0
1610	Nepenthes burbidgeae	0
1611	Nepenthes burkei	0
1612	Nepenthes densiflora	0
1613	Nepenthes diatas	0
1614	Nepenthes eymae	0
1615	Nepenthes flava	0
1616	Nepenthes fusca	0
1617	Nepenthes gymnamphora	0
1618	Nepenthes hamata	0
1619	Nepenthes jacquelineae	0
1620	Nepenthes jamban	0
1621	Nepenthes klossii	0
1622	Nepenthes lowii	0
1623	Nepenthes maxima	0
1624	Nepenthes mira	0
1625	Nepenthes ovata	0
1626	Nepenthes pervillei	0
1627	Nepenthes petiolata	0
1628	Nepenthes rafflesiana	0
1629	Nepenthes ramispina	0
1630	Nepenthes reinwardtiana	0
1631	Nepenthes sibuyanensis	0
1632	Nepenthes singalana	0
1633	Nepenthes spathulata	0
1634	Nepenthes spectabilis	0
1635	Nepenthes stenophylla	0
1636	Nepenthes talangensis	0
1637	Nepenthes tentaculata	0
1638	Nepenthes truncata	0
1639	Nepenthes veitchii	0
1640	Nepenthes ventricosa	0
1641	Nepenthes villosa	0
1642	Galaxea spp.	0
1643	Galaxea astreata	0
1644	Galaxea fascicularis	0
1645	Madrepora oculata	0
1646	Acampe joiceyana	0
1647	Acampe ochracea	0
1648	Acampe praemorsa	0
1649	Acanthophippium mantinianum	0
1650	Acanthophippium pictum	0
1651	Acianthera spp.	0
1652	Acianthera angustisepala	0
1653	Acianthera calypso	0
1654	Acianthera capillaris	0
1655	Acianthera ciliata	0
1656	Acianthera circumplexa	0
1657	Acianthera decurrens	0
1658	Acianthera discophylla	0
1659	Acianthera dodsonii	0
1660	Acianthera ellipsophylla	0
1661	Acianthera fockei	0
1662	Acianthera johnsonii	0
1663	Acianthera leptotifolia	0
1664	Acianthera limae	0
1665	Acianthera luteola	0
1666	Acianthera miqueliana	0
1667	Acianthera oscitans	0
1668	Acianthera pacayana	0
1669	Acianthera polystachya	0
1670	Acianthera prolifera	0
1671	Acianthera quadricristata	0
1672	Acianthera recurva	0
1673	Acianthera rinkei	0
1674	Acianthera scalpricaulis	0
1675	Acianthera sonderiana	0
1676	Acianthera testifolia	0
1677	Acianthera tricarinata	0
1678	Acineta spp.	0
1679	Acineta antioquiae	0
1680	Acineta barkeri	0
1681	Acineta chrysantha	0
1682	Acineta densa	0
1683	Acineta hrubyana	0
1684	Acineta sella-turcica	0
1685	Acineta superba	0
1686	Acriopsis liliifolia	0
1687	Adenoncos parviflora	0
1688	Aerangis fastuosa	0
1689	Aerangis fuscata	0
1690	Aerangis luteo-alba	0
1691	Aerangis mystacidii	0
1692	Aerangis pallidiflora	0
1693	Aeranthes peyrotii	0
1694	Aeranthes ramosa	0
1695	Aerides spp.	0
1696	Aerides falcata	0
1697	Aerides flabellata	0
1698	Aerides houlletiana	0
1699	Aerides hybrid	0
1700	Aerides krabiensis	0
1701	Aerides lawrenceae	0
1702	Aerides multiflora	0
1703	Aerides odorata	0
1704	Aerides quinquevulnera	0
1705	Aerides rosea	0
1706	Aerides rubescens	0
1707	Aganisia spp.	0
1708	Alamania punicea	0
1709	Amesiella spp.	0
1710	Amesiella philippinensis	0
1711	Anacamptis pyramidalis	0
1712	Anathallis acuminata	0
1713	Anathallis barbulata	0
1714	Anathallis dimidia	0
1715	Anathallis funerea	0
1716	Anathallis lewisiae	0
1717	Anathallis rabei	0
1718	Anathallis sanchezii	0
1719	Anathallis sclerophylla	0
1720	Ancistrochilus spp.	0
1721	Ancistrochilus rothschildianus	0
1722	Andinia dalstroemii	0
1723	Andinia dielsii	0
1724	Andinia hirtzii	0
1725	Andinia lappacea	0
1726	Andinia pensilis	0
1727	Andinia pogonion	0
1728	Andinia schizopogon	0
1729	Andinia spiralis	0
1730	Angraecum spp.	0
1731	Angraecum clavigerum	0
1732	Angraecum coutrixii	0
1733	Angraecum didieri	0
1734	Angraecum drouhardii	0
1735	Angraecum eburneum	0
1736	Angraecum elephantinum	0
1737	Angraecum filicornu	0
1738	Angraecum florulentum	0
1739	Angraecum germinyanum	0
1740	Angraecum hybrid	0
1741	Angraecum litorale	0
1742	Angraecum magdalenae	0
1743	Angraecum mahavavense	0
1744	Angraecum pinifolium	0
1745	Angraecum popowii	0
1746	Angraecum rutenbergianum	0
1747	Angraecum sesquipedale	0
1748	Angraecum urschianum	0
1749	Anguloa spp.	0
1750	Anguloa cliftonii	0
1751	Anguloa clowesii	0
1752	Anguloa dubia	0
1753	Anguloa eburnea	0
1754	Anguloa hybrid	0
1755	Anguloa ruckeri	0
1756	Anguloa tognettiae	0
1757	Anguloa uniflora	0
1758	Anguloa virginalis	0
1759	Ania penangiana	0
1760	Anneliesia candida	0
1761	Anoectochilus spp.	0
1762	Anoectochilus albolineatus	0
1763	Anoectochilus geniculatus	0
1764	Ansellia africana	0
1765	Anthogonium spp.	0
1766	Appendicula spp.	0
1767	Arachnis cathcartii	0
1768	Arachnis clarkei	0
1769	Arachnis flos-aeris	0
1770	Arpophyllum spp.	0
1771	Arundina spp.	0
1772	Arundina graminifolia	0
1773	Ascocentrum spp.	0
1774	Ascocentrum ampullaceum	0
1775	Ascocentrum aurantiacum	0
1776	Ascocentrum christensonianum	0
1777	Ascocentrum curvifolium	0
1778	Ascocentrum hendersoniana	0
1779	Ascocentrum hybrid	0
1780	Ascocentrum miniatum	0
1781	Ascocentrum pusillum	0
1782	Aspasia spp.	0
1783	Aspasia lunata	0
1784	Aspasia principissa	0
1785	Aspasia psittacina	0
1786	Aspasia variegata	0
1787	Aspidogyne spp.	0
1788	Aspidogyne bruxelii	0
1789	Aspidogyne mystacina	0
1790	Barbosella spp.	0
1791	Barbosella cucullata	0
1792	Barbosella portillae	0
1793	Barbosella prorepens	0
1794	Barkeria spp.	0
1795	Barkeria lindleyana	0
1796	Barkeria naevosa	0
1797	Barkeria scandens	0
1798	Barkeria spectabilis	0
1799	Barkeria whartoniana	0
1800	Batemannia spp.	0
1801	Batemannia armillata	0
1802	Batemannia colleyi	0
1803	Benzingia spp.	0
1804	Bifrenaria atropurpurea	0
1805	Bifrenaria aureofulva	0
1806	Bifrenaria harrisoniae	0
1807	Bifrenaria inodora	0
1808	Bifrenaria leucorhoda	0
1809	Bifrenaria longicornis	0
1810	Bifrenaria tyrianthina	0
1811	Bifrenaria verboonenii	0
1812	Bletia spp.	0
1813	Bletia campanulata	0
1814	Bletia catenulata	0
1815	Bletilla formosana	0
1816	Bletilla sinensis	0
1817	Bletilla striata	0
1818	Brachionidium spp.	0
1819	Brachionidium uxorium	0
1820	Brachycorythis helferi	0
1821	Brachycorythis laotica	0
1822	Brachypeza semiteretifolia	0
1823	Braemia spp.	0
1824	Brassavola spp.	0
1825	Brassavola cebolleta	0
1826	Brassavola chacoensis	0
1827	Brassavola cordata	0
1828	Brassavola cucullata	0
1829	Brassavola gardneri	0
1830	Brassavola hybrid	0
1831	Brassavola martiana	0
1832	Brassavola nodosa	0
1833	Brassavola perrinii	0
1834	Brassavola tuberculata	0
1835	Brassia spp.	0
1836	Brassia andina	0
1837	Brassia andreettae	0
1838	Brassia arcuigera	0
1839	Brassia aurantiaca	0
1840	Brassia aurorae	0
1841	Brassia bidens	0
1842	Brassia brachypus	0
1843	Brassia caudata	0
1844	Brassia cochleata	0
1845	Brassia euodes	0
1846	Brassia gireoudiana	0
1847	Brassia glumacea	0
1848	Brassia hybrid	0
1849	Brassia jipijapensis	0
1850	Brassia lanceana	0
1851	Brassia maculata	0
1852	Brassia ocanensis	0
1853	Brassia pascoensis	0
1854	Brassia pozoi	0
1855	Brassia pumila	0
1856	Brassia rolandoi	0
1857	Brassia signata	0
1858	Brassia verrucosa	0
1859	Brassia wageneri	0
1860	Bromheadia brevifolia	0
1861	Broughtonia negrilensis	0
1862	Broughtonia sanguinea	0
1863	Bryobium hyacinthoides	0
