ID	Label	Bipartito
935	Cercopithecus wolfi	0
936	Chlorocebus aethiops	0
937	Chlorocebus pygerythrus	0
938	Chlorocebus sabaeus	0
939	Chlorocebus tantalus	0
940	Colobus guereza	0
941	Colobus polykomos	0
942	Erythrocebus patas	0
943	Lophocebus aterrimus	0
944	Macaca assamensis	0
945	Macaca fascicularis	0
946	Macaca fuscata	0
947	Macaca leonina	0
948	Macaca mulatta	0
949	Macaca nemestrina	0
950	Macaca nigra	0
951	Miopithecus talapoin	0
952	Papio anubis	0
953	Papio cynocephalus	0
954	Papio hamadryas	0
955	Papio hybrid	0
956	Papio papio	0
957	Papio ursinus	0
958	Piliocolobus badius	0
959	Theropithecus gelada	0
960	Trachypithecus auratus	0
961	Trachypithecus delacouri	0
962	Trachypithecus francoisi	0
963	Trachypithecus hatinhensis	0
964	Trachypithecus obscurus	0
965	Trachypithecus poliocephalus	0
966	Cervus elaphus bactrianus	0
967	Archaius tigris	0
968	Bradypodion pumilum	0
969	Bradypodion thamnobates	0
970	Brookesia antakarana	0
971	Brookesia brygooi	0
972	Brookesia decaryi	0
973	Brookesia ebenaui	0
974	Brookesia griveaudi	0
975	Brookesia peyrierasi	0
976	Brookesia stumpffi	0
977	Brookesia superciliaris	0
978	Brookesia therezieni	0
979	Brookesia thieli	0
980	Brookesia tuberculata	0
981	Calumma amber	0
982	Calumma ambreense	0
983	Calumma boettgeri	0
984	Calumma brevicorne	0
985	Calumma gastrotaenia	0
986	Calumma guillaumeti	0
987	Calumma linotum	0
988	Calumma malthe	0
989	Calumma marojezense	0
990	Calumma nasutum	0
991	Calumma oshaughnessyi	0
992	Calumma parsonii	0
993	Chamaeleo calyptratus	0
994	Chamaeleo chamaeleon	0
995	Chamaeleo dilepis	0
996	Furcifer angeli	0
997	Furcifer antimena	0
998	Furcifer bifidus	0
999	Furcifer campani	0
1000	Furcifer labordi	0
1001	Furcifer lateralis	0
1002	Furcifer oustaleti	0
1003	Furcifer pardalis	0
1004	Furcifer petteri	0
1005	Furcifer timoni	0
1006	Furcifer verrucosus	0
1007	Furcifer viridis	0
1008	Furcifer willsii	0
1009	Kinyongia boehmei	0
1010	Kinyongia carpenteri	0
1011	Trioceros ellioti	0
1012	Trioceros hoehnelii	0
1013	Trioceros ituriensis	0
1014	Trioceros jacksonii	0
1015	Trioceros johnstoni	0
1016	Trioceros melleri	0
1017	Chelodina mccordi	0
1018	Ciconia nigra	0
1019	Clelia clelia	0
1020	Cyclagras gigas	0
1021	Ptyas mucosus	0
1022	Gallicolumba luzonica	0
1023	Goura victoria	0
1024	Cordylus spp.	0
1025	Cordylus tropidosternum	0
1026	Ouroborus cataphractus	0
1027	Smaug warreni	0
1028	Rupicola rupicola	0
1029	Crocodylus spp.	0
1030	Crocodylus novaeguineae	0
1031	Cyathea spp.	0
1032	Cyatheaceae spp.	0
1033	Sphaeropteris cooperi	0
1034	Sphaeropteris intermedia	0
1035	Sphaeropteris medullaris	0
1036	Cycas panzhihuaensis	0
1037	Cycas revoluta	0
1038	Cycas rumphii	0
1039	Cycas sexseminifera	0
1040	Cycas taitungensis	0
1041	Cycas thouarsii	0
1042	Caecobarbus geertsii	0
1043	Chaetophractus nationi	0
1044	Delphinus delphis	0
1045	Globicephala macrorhynchus	0
1046	Globicephala melas	0
1047	Grampus griseus	0
1048	Lagenodelphis hosei	0
1049	Lagenorhynchus albirostris	0
1050	Orcinus orca	0
1051	Pseudorca crassidens	0
1052	Tursiops truncatus	0
1053	Adelphobates castaneoticus	0
1054	Adelphobates galactonotus	0
1055	Ameerega bassleri	0
1056	Ameerega berohoka	0
1057	Ameerega braccata	0
1058	Ameerega hahneli	0
1059	Ameerega silverstonei	0
1060	Dendrobates auratus	0
1061	Dendrobates leucomelas	0
1062	Dendrobates tinctorius	0
1063	Dendrobates truncatus	0
1064	Epipedobates anthonyi	0
1065	Epipedobates tricolor	0
1066	Excidobates mysteriosus	0
1067	Hyloxalus azureiventris	0
1068	Oophaga granulifera	0
1069	Oophaga histrionica	0
1070	Oophaga lehmanni	0
1071	Oophaga pumilio	0
1072	Oophaga sylvatica	0
1073	Phyllobates aurotaenia	0
1074	Phyllobates bicolor	0
1075	Phyllobates terribilis	0
1076	Phyllobates vittatus	0
1077	Ranitomeya amazonica	0
1078	Ranitomeya benedicta	0
1079	Ranitomeya fantastica	0
1080	Ranitomeya imitator	0
1081	Ranitomeya reticulata	0
1082	Ranitomeya sirensis	0
1083	Ranitomeya summersi	0
1084	Ranitomeya uakarii	0
1085	Ranitomeya vanzolinii	0
1086	Ranitomeya variabilis	0
1087	Ranitomeya ventrimaculata	0
1088	Balanophyllia spp.	0
1089	Dendrophyllia spp.	0
1090	Duncanopsammia axifuga	0
1091	Eguchipsammia fistula	0
1092	Heteropsammia spp.	0
1093	Heteropsammia cochlea	0
1094	Tubastraea spp.	0
1095	Tubastraea coccinea	0
1096	Tubastraea faulkneri	0
1097	Tubastraea micranthus	0
1098	Turbinaria spp.	0
1099	Turbinaria peltata	0
1100	Turbinaria reniformis	0
1101	Dermatemys mawii	0
1102	Cibotium barometz	0
1103	Dicksonia spp.	0
1104	Alluaudia procera	0
1105	Didierea madagascariensis	0
1106	Didierea trollii	0
1107	Dioscorea deltoidea	0
1108	Dionaea muscipula	0
1109	Diospyros spp.	0
1110	Diospyros mcphersonii	0
1111	Naja atra	0
1112	Naja kaouthia	0
1113	Naja naja	0
1114	Naja oxiana	0
1115	Naja sputatrix	0
1116	Ophiophagus hannah	0
1117	Paroaria capitata	0
1118	Paroaria coronata	0
1119	Tangara fastuosa	0
1120	Clemmys guttata	0
1121	Glyptemys insculpta	0
1122	Malaclemys terrapin	0
1123	Terrapene carolina	0
1124	Terrapene ornata	0
1125	Equus zebra hartmannae	0
1126	Equus zebra zebra	0
1127	Lonchura oryzivora	0
1128	Poephila cincta	0
1129	Euphorbia spp.	0
1130	Euphorbia abdelkuri	0
1131	Euphorbia abyssinica	0
1132	Euphorbia angustiflora	0
1133	Euphorbia antisyphilitica	0
1134	Euphorbia atropurpurea	0
1135	Euphorbia balsamifera	0
1136	Euphorbia bongolavensis	0
1137	Euphorbia brunellii	0
1138	Euphorbia bubalina	0
1139	Euphorbia bupleurifolia	0
1140	Euphorbia candelabrum	0
1141	Euphorbia clavigera	0
1142	Euphorbia cooperi	0
1143	Euphorbia crispa	0
1144	Euphorbia decidua	0
1145	Euphorbia ecklonii	0
1146	Euphorbia enormis	0
1147	Euphorbia flanaganii	0
1148	Euphorbia franckiana	0
1149	Euphorbia fruticosa	0
1150	Euphorbia fusca	0
1151	Euphorbia globosa	0
1152	Euphorbia gorgonis	0
1153	Euphorbia greenwayi	0
1154	Euphorbia griseola	0
1155	Euphorbia guillauminiana	0
1156	Euphorbia gymnocalycioides	0
1157	Euphorbia hamata	0
1158	Euphorbia hedyotoides	0
1159	Euphorbia horrida	0
1160	Euphorbia horwoodii	0
1161	Euphorbia hybrid	0
1162	Euphorbia iharanae	0
1163	Euphorbia inermis	0
1164	Euphorbia ingens	0
1165	Euphorbia itremensis	0
1166	Euphorbia knobelii	0
1167	Euphorbia knuthii	0
1168	Euphorbia lactea	0
1169	Euphorbia leistneri	0
1170	Euphorbia lenewtonii	0
1171	Euphorbia leucodendron	0
1172	Euphorbia leuconeura	0
1173	Euphorbia lophogona	0
1174	Euphorbia mayuranathanii	0
1175	Euphorbia micracantha	0
1176	Euphorbia milii	0
1177	Euphorbia mlanjeana	0
1178	Euphorbia monteiri	0
1179	Euphorbia obesa	0
1180	Euphorbia pachypodioides	0
1181	Euphorbia phillipsiae	0
1182	Euphorbia piscidermis	0
1183	Euphorbia platycephala	0
1184	Euphorbia primulifolia	0
1185	Euphorbia pugniformis	0
1186	Euphorbia ramiglans	0
1187	Euphorbia resinifera	0
1188	Euphorbia rossii	0
1189	Euphorbia rubella	0
1190	Euphorbia rubrimarginata	0
1191	Euphorbia schinzii	0
1192	Euphorbia schizacantha	0
1193	Euphorbia silenifolia	0
1194	Euphorbia specksii	0
1195	Euphorbia squarrosa	0
1196	Euphorbia stellata	0
1197	Euphorbia stellispina	0
1198	Euphorbia susannae	0
1199	Euphorbia suzannae-marnierae	0
1200	Euphorbia tenuispinosa	0
1201	Euphorbia tirucalli	0
1202	Euphorbia tortirama	0
1203	Euphorbia trichadenia	0
1204	Euphorbia trigona	0
1205	Euphorbia tuberculata	0
1206	Euphorbia umfoloziensis	0
1207	Euphorbia whellanii	0
1208	Cryptoprocta ferox	0
1209	Fossa fossana	0
1210	Caracara plancus	0
1211	Falco biarmicus	0
1212	Falco cenchroides	0
1213	Falco cherrug	0
1214	Falco columbarius	0
1215	Falco concolor	0
1216	Falco eleonorae	0
1217	Falco femoralis	0
1218	Falco novaeseelandiae	0
1219	Falco sparverius	0
1220	Falco subbuteo	0
1221	Falco tinnunculus	0
1222	Phalcoboenus megalopterus	0
1223	Polihierax semitorquatus	0
1224	Astraeosmilia connata	0
1225	Barabattoia amicorum	0
1226	Caulastraea spp.	0
1227	Caulastraea echinulata	0
1228	Caulastraea furcata	0
1229	Caulastraea tumida	0
1230	Cyphastrea spp.	0
1231	Cyphastrea japonica	0
1232	Cyphastrea ocellina	0
1233	Cyphastrea serailia	0
1234	Diploastrea heliopora	0
1235	Echinopora spp.	0
1236	Echinopora lamellosa	0
1237	Favia spp.	0
1238	Favia rotundata	0
1239	Favia veroni	0
1240	Faviidae spp.	0
1241	Favites spp.	0
1242	Favites acuticollis	0
1243	Favites pentagona	0
1244	Goniastrea spp.	0
1245	Goniastrea aspera	0
1246	Goniastrea australensis	0
1247	Goniastrea palauensis	0
1248	Leptastrea spp.	0
1249	Leptastrea purpurea	0
1250	Leptoria phrygia	0
1251	Montastrea spp.	0
1252	Montastrea annuligera	0
1253	Montastrea cavernosa	0
1254	Moseleya latistellata	0
1255	Oulophyllia spp.	0
1256	Oulophyllia bennettae	0
1257	Oulophyllia crispa	0
1258	Platygyra spp.	0
1259	Platygyra pini	0
1260	Plesiastrea versipora	0
1261	Caracal caracal	0
1262	Felidae spp.	0
1263	Felidae hybrid	0
1264	Felis chaus	0
1265	Felis lybica	0
1266	Felis margarita	0
1267	Felis silvestris	0
1268	Leptailurus serval	0
1269	Lynx canadensis	0
1270	Lynx lynx	0
1271	Lynx rufus	0
1272	Otocolobus manul	0
1273	Prionailurus bengalensis	0
1274	Prionailurus rubiginosus	0
1275	Prionailurus viverrinus	0
1276	Puma concolor	0
1277	Puma concolor couguar	0
1278	Monomyces rubrum	0
1279	Carduelis yarrellii	0
1280	Cycloseris spp.	0
1281	Cycloseris colini	0
1282	Fungia spp.	0
1283	Fungia erosa	0
1284	Fungia fungites	0
1285	Fungia repanda	0
1286	Fungia scutaria	0
1287	Fungia tenuis	0
1288	Halomitra pileus	0
1289	Heliofungia spp.	0
1290	Heliofungia actiniformis	0
1291	Herpolitha limax	0
1292	Lithophyllon spp.	0
1293	Lithophyllon undulatum	0
1294	Polyphyllia talpina	0
1295	Sandalolitha robusta	0
1296	Galago demidoff	0
1297	Galago senegalensis	0
1298	Otolemur crassicaudatus	0
1299	Phelsuma abbotti	0
1300	Phelsuma borbonica	0
1301	Phelsuma breviceps	0
1302	Phelsuma cepediana	0
1303	Phelsuma dubia	0
1304	Phelsuma grandis	0
1305	Phelsuma guimbeaui	0
1306	Phelsuma inexpectata	0
1307	Phelsuma klemmeri	0
1308	Phelsuma kochi	0
1309	Phelsuma laticauda	0
1310	Phelsuma lineata	0
1311	Phelsuma madagascariensis	0
1312	Phelsuma mutabilis	0
1313	Phelsuma ornata	0
1314	Phelsuma parva	0
1315	Phelsuma pasteuri	0
1316	Phelsuma pusilla	0
1317	Phelsuma quadriocellata	0
1318	Phelsuma robertmertensi	0
1319	Phelsuma standingi	0
1320	Uroplatus alluaudi	0
1321	Uroplatus ebenaui	0
1322	Uroplatus fimbriatus	0
1323	Uroplatus finiavana	0
1324	Uroplatus giganteus	0
1325	Uroplatus guentheri	0
1326	Uroplatus henkeli	0
1327	Uroplatus lineatus	0
1328	Uroplatus phantasticus	0
1329	Uroplatus pietschmanni	0
1330	Uroplatus sameiti	0
1331	Uroplatus sikorae	0
1332	Batagur borneoensis	0
1333	Cuora spp.	0
1334	Cuora amboinensis	0
1335	Cuora aurocapitata	0
1336	Cuora flavomarginata	0
1337	Cuora galbinifrons	0
1338	Cuora mccordi	0
1339	Cuora trifasciata	0
1340	Geoemyda spengleri	0
1341	Leucocephalon yuwonoi	0
1342	Mauremys annamensis	0
1343	Mauremys mutica	0
1344	Mauremys nigricans	0
1345	Melanochelys trijuga	0
1346	Siebenrockiella crassicollis	0
1347	Anthropoides paradiseus	0
1348	Anthropoides virgo	0
1349	Balearica pavonina	0
1350	Balearica regulorum	0
1351	Bugeranus carunculatus	0
1352	Grus antigone	0
1353	Grus grus	0
1354	Heliopora coerulea	0
1355	Heloderma horridum	0
1356	Heloderma suspectum	0
1357	Hexaprotodon liberiensis	0
1358	Hippopotamus amphibius	0
1359	Hirudo medicinalis	0
1360	Hirudo verbana	0
1361	Agalychnis callidryas	0
1362	Amblyrhynchus cristatus	0
1363	Ctenosaura bakeri	0
1364	Ctenosaura palearis	0
1365	Iguana delicatissima	0
1366	Iguana iguana	0
1367	Cheilinus undulatus	0
1368	Podarcis pityusensis	0
1369	Carcharodon carcharias	0
1370	Lanthanotus borneensis	0
1371	Aniba rosaeodora	0
1372	Dalbergia abbreviata	0
1373	Dalbergia abrahamii	0
1374	Dalbergia arbutifolia	0
1375	Dalbergia bariensis	0
1376	Dalbergia baronii	0
1377	Dalbergia cambodiana	0
1378	Dalbergia cearensis	0
1379	Dalbergia cochinchinensis	0
1380	Dalbergia cubilquitzensis	0
1381	Dalbergia decipularis	0
1382	Dalbergia frutescens	0
1383	Dalbergia greveana	0
1384	Dalbergia hybrid	0
1385	Dalbergia kingiana	0
1386	Dalbergia lactea	0
1387	Dalbergia lateriflora	0
1388	Dalbergia latifolia	0
1389	Dalbergia louvelii	0
1390	Dalbergia madagascariensis	0
1391	Dalbergia melanoxylon	0
1392	Dalbergia miscolobium	0
1393	Dalbergia odorifera	0
1394	Dalbergia oliveri	0
1395	Dalbergia palo-escrito	0
1396	Dalbergia pinnata	0
1397	Dalbergia retusa	0
1398	Dalbergia sissoo	0
1399	Dalbergia spruceana	0
1400	Dalbergia stevensonii	0
1401	Dalbergia tucurensis	0
1402	Guibourtia spp.	0
1403	Guibourtia demeusei	0
1404	Guibourtia tessmannii	0
1405	Paubrasilia echinata	0
1406	Pericopsis elata	0
1407	Pterocarpus erinaceus	0
1408	Pterocarpus santalinus	0
1409	Senna meridionalis	0
1410	Aloe spp.	0
1411	Aloe aculeata	0
1412	Aloe arborescens	0
1413	Aloe aristata	0
1414	Aloe capitata	0
1415	Aloe claviflora	0
1416	Aloe cooperi	0
1417	Aloe elegans	0
1418	Aloe ferox	0
1419	Aloe gariepensis	0
1420	Aloe gerstneri	0
1421	Aloe humilis	0
1422	Aloe hybrid	0
1423	Aloe imalotensis	0
1424	Aloe jucunda	0
1425	Aloe macroclada	0
1426	Aloe maculata	0
1427	Aloe melanacantha	0
1428	Aloe millotii	0
1429	Aloe mitriformis	0
1430	Aloe peglerae	0
1431	Aloe pirottae	0
1432	Aloe prinslooi	0
1433	Aloe reynoldsii	0
1434	Aloe roeoeslii	0
1435	Aloe scabrifolia	0
1436	Aloe secundiflora	0
1437	Aloe somaliensis	0
1438	Aloe striata	0
1439	Aloe teissieri	0
1440	Aloe vacillans	0
1441	Aloe variegata	0
1442	Chalcopsitta atra	0
1443	Chalcopsitta cardinalis	0
1444	Chalcopsitta sintillata	0
1445	Charmosyna papou	0
1446	Charmosyna placentis	0
1447	Eos cyanogenia	0
1448	Eos reticulata	0
1449	Eos rubra	0
1450	Eos squamata	0
1451	Glossopsitta concinna	0
1452	Glossopsitta pusilla	0
1453	Lorius chlorocercus	0
1454	Lorius domicella	0
1455	Lorius garrulus	0
1456	Lorius lory	0
1457	Phigys solitarius	0
1458	Pseudeos fuscata	0
1459	Psitteuteles goldiei	0
1460	Trichoglossus chlorolepidotus	0
1461	Trichoglossus euteles	0
1462	Trichoglossus haematodus	0
1463	Trichoglossus ornatus	0
1464	Perodicticus potto	0
1465	Mantella aurantiaca	0
1466	Mantella baroni	0
1467	Mantella betsileo	0
1468	Mantella crocea	0
1469	Mantella expectata	0
1470	Mantella madagascariensis	0
1471	Mantella nigricans	0
1472	Mantella pulchra	0
1473	Mantella viridis	0
1474	Meliaceae spp.	0
1475	Swietenia spp.	0
1476	Swietenia humilis	0
1477	Swietenia macrophylla	0
1478	Swietenia mahagoni	0
1479	Hydnophora spp.	0
1480	Hydnophora exesa	0
1481	Hydnophora microconos	0
1482	Hydnophora rigida	0
1483	Merulina ampliata	0
1484	Merulina scabricula	0
1485	Scapophyllia cylindrica	0
1486	Dyscophus antongilii	0
1487	Dyscophus guineti	0
1488	Dyscophus insularis	0
1489	Scaphiophryne gottlebei	0
1490	Scaphiophryne spinosa	0
1491	Millepora spp.	0
1492	Delphinapterus leucas	0
1493	Monodon monoceros	0
1494	Moschus moschiferus	0
1495	Leiothrix lutea	0
1496	Liocichla omeiensis	0
1497	Tauraco erythrolophus	0
1498	Tauraco fischeri	0
1499	Tauraco hartlaubi	0
1500	Tauraco leucolophus	0
1501	Tauraco leucotis	0
1502	Tauraco livingstonii	0
1503	Tauraco persa	0
1504	Tauraco porphyreolophus	0
1505	Tauraco schuettii	0
1506	Acanthastrea spp.	0
1507	Acanthastrea amakusensis	0
1508	Acanthastrea bowerbanki	0
1509	Acanthastrea echinata	0
1510	Acanthastrea hillae	0
1511	Acanthastrea lordhowensis	0
1512	Acanthophyllia spp.	0
1513	Acanthophyllia deshayesiana	0
1514	Australomussa rowleyensis	0
1515	Blastomussa spp.	0
1516	Blastomussa merleti	0
1517	Blastomussa wellsi	0
1518	Cynarina lacrymalis	0
1519	Lobophyllia spp.	0
1520	Lobophyllia corymbosa	0
1521	Lobophyllia hemprichii	0
1522	Lobophyllia robusta	0
1523	Micromussa diminuta	0
1524	Scolymia spp.	0
1525	Scolymia australis	0
1526	Scolymia vitiensis	0
1527	Symphyllia spp.	0
1528	Symphyllia agaricia	0
1529	Symphyllia wilsoni	0
1530	Aonyx cinerea	0
1531	Enhydra lutris	0
1532	Lontra canadensis	0
1533	Manta birostris	0
1534	Mobula hypostoma	0
1535	Plumapathes spp.	0
1536	Myrmecophaga tridactyla	0
1537	Allonautilus scrobiculatus	0
1538	Nautilus spp.	0
1539	Nautilus macromphalus	0
1540	Nautilus pompilius	0
1541	Neoceratodus forsteri	0
1542	Nepenthes spp.	0
1543	Nepenthes alata	0
1544	Nepenthes albomarginata	0
1545	Nepenthes ampullaria	0
1546	Nepenthes aristolochioides	0
1547	Nepenthes bicalcarata	0
1548	Nepenthes bongso	0
1549	Nepenthes boschiana	0
1550	Nepenthes burbidgeae	0
1551	Nepenthes burkei	0
1552	Nepenthes densiflora	0
1553	Nepenthes diatas	0
1554	Nepenthes eymae	0
1555	Nepenthes flava	0
1556	Nepenthes fusca	0
1557	Nepenthes gymnamphora	0
1558	Nepenthes hamata	0
1559	Nepenthes jacquelineae	0
1560	Nepenthes jamban	0
1561	Nepenthes klossii	0
1562	Nepenthes lowii	0
1563	Nepenthes maxima	0
1564	Nepenthes mira	0
1565	Nepenthes ovata	0
1566	Nepenthes pervillei	0
1567	Nepenthes petiolata	0
1568	Nepenthes rafflesiana	0
1569	Nepenthes ramispina	0
1570	Nepenthes reinwardtiana	0
1571	Nepenthes sibuyanensis	0
1572	Nepenthes singalana	0
1573	Nepenthes spathulata	0
1574	Nepenthes spectabilis	0
1575	Nepenthes stenophylla	0
1576	Nepenthes talangensis	0
1577	Nepenthes tentaculata	0
1578	Nepenthes truncata	0
1579	Nepenthes veitchii	0
1580	Nepenthes ventricosa	0
1581	Nepenthes villosa	0
1582	Galaxea spp.	0
1583	Galaxea astreata	0
1584	Galaxea fascicularis	0
1585	Madrepora oculata	0
1586	Acampe joiceyana	0
1587	Acampe ochracea	0
1588	Acampe praemorsa	0
1589	Acanthophippium mantinianum	0
1590	Acanthophippium pictum	0
1591	Acianthera spp.	0
1592	Acianthera angustisepala	0
1593	Acianthera calypso	0
1594	Acianthera capillaris	0
1595	Acianthera ciliata	0
1596	Acianthera circumplexa	0
1597	Acianthera decurrens	0
1598	Acianthera discophylla	0
1599	Acianthera dodsonii	0
1600	Acianthera ellipsophylla	0
1601	Acianthera fockei	0
1602	Acianthera johnsonii	0
1603	Acianthera leptotifolia	0
1604	Acianthera limae	0
1605	Acianthera luteola	0
1606	Acianthera miqueliana	0
1607	Acianthera oscitans	0
1608	Acianthera pacayana	0
1609	Acianthera polystachya	0
1610	Acianthera prolifera	0
1611	Acianthera quadricristata	0
1612	Acianthera recurva	0
1613	Acianthera rinkei	0
1614	Acianthera scalpricaulis	0
1615	Acianthera sonderiana	0
1616	Acianthera testifolia	0
1617	Acianthera tricarinata	0
1618	Acineta spp.	0
1619	Acineta antioquiae	0
1620	Acineta barkeri	0
1621	Acineta chrysantha	0
1622	Acineta densa	0
1623	Acineta hrubyana	0
1624	Acineta sella-turcica	0
1625	Acineta superba	0
1626	Acriopsis liliifolia	0
1627	Adenoncos parviflora	0
1628	Aerangis fastuosa	0
1629	Aerangis fuscata	0
1630	Aerangis luteo-alba	0
1631	Aerangis mystacidii	0
1632	Aerangis pallidiflora	0
1633	Aeranthes peyrotii	0
1634	Aeranthes ramosa	0
1635	Aerides spp.	0
1636	Aerides falcata	0
1637	Aerides flabellata	0
1638	Aerides houlletiana	0
1639	Aerides hybrid	0
1640	Aerides krabiensis	0
1641	Aerides lawrenceae	0
1642	Aerides multiflora	0
1643	Aerides odorata	0
1644	Aerides quinquevulnera	0
1645	Aerides rosea	0
1646	Aerides rubescens	0
1647	Aganisia spp.	0
1648	Alamania punicea	0
1649	Amesiella spp.	0
1650	Amesiella philippinensis	0
1651	Anacamptis pyramidalis	0
1652	Anathallis acuminata	0
1653	Anathallis barbulata	0
1654	Anathallis dimidia	0
1655	Anathallis funerea	0
1656	Anathallis lewisiae	0
1657	Anathallis rabei	0
1658	Anathallis sanchezii	0
1659	Anathallis sclerophylla	0
1660	Ancistrochilus spp.	0
1661	Ancistrochilus rothschildianus	0
1662	Andinia dalstroemii	0
1663	Andinia dielsii	0
1664	Andinia hirtzii	0
1665	Andinia lappacea	0
1666	Andinia pensilis	0
1667	Andinia pogonion	0
1668	Andinia schizopogon	0
1669	Andinia spiralis	0
1670	Angraecum spp.	0
1671	Angraecum clavigerum	0
1672	Angraecum coutrixii	0
1673	Angraecum didieri	0
1674	Angraecum drouhardii	0
1675	Angraecum eburneum	0
1676	Angraecum elephantinum	0
1677	Angraecum filicornu	0
1678	Angraecum florulentum	0
1679	Angraecum germinyanum	0
1680	Angraecum hybrid	0
1681	Angraecum litorale	0
1682	Angraecum magdalenae	0
1683	Angraecum mahavavense	0
1684	Angraecum pinifolium	0
1685	Angraecum popowii	0
1686	Angraecum rutenbergianum	0
1687	Angraecum sesquipedale	0
1688	Angraecum urschianum	0
1689	Anguloa spp.	0
1690	Anguloa cliftonii	0
1691	Anguloa clowesii	0
1692	Anguloa dubia	0
1693	Anguloa eburnea	0
1694	Anguloa hybrid	0
1695	Anguloa ruckeri	0
1696	Anguloa tognettiae	0
1697	Anguloa uniflora	0
1698	Anguloa virginalis	0
1699	Ania penangiana	0
1700	Anneliesia candida	0
1701	Anoectochilus spp.	0
1702	Anoectochilus albolineatus	0
1703	Anoectochilus geniculatus	0
1704	Ansellia africana	0
1705	Anthogonium spp.	0
1706	Appendicula spp.	0
1707	Arachnis cathcartii	0
1708	Arachnis clarkei	0
1709	Arachnis flos-aeris	0
1710	Arpophyllum spp.	0
1711	Arundina spp.	0
1712	Arundina graminifolia	0
1713	Ascocentrum spp.	0
1714	Ascocentrum ampullaceum	0
1715	Ascocentrum aurantiacum	0
1716	Ascocentrum christensonianum	0
1717	Ascocentrum curvifolium	0
1718	Ascocentrum hendersoniana	0
1719	Ascocentrum hybrid	0
1720	Ascocentrum miniatum	0
1721	Ascocentrum pusillum	0
1722	Aspasia spp.	0
1723	Aspasia lunata	0
1724	Aspasia principissa	0
1725	Aspasia psittacina	0
1726	Aspasia variegata	0
1727	Aspidogyne spp.	0
1728	Aspidogyne bruxelii	0
1729	Aspidogyne mystacina	0
1730	Barbosella spp.	0
1731	Barbosella cucullata	0
1732	Barbosella portillae	0
1733	Barbosella prorepens	0
1734	Barkeria spp.	0
1735	Barkeria lindleyana	0
1736	Barkeria naevosa	0
1737	Barkeria scandens	0
1738	Barkeria spectabilis	0
1739	Barkeria whartoniana	0
1740	Batemannia spp.	0
1741	Batemannia armillata	0
1742	Batemannia colleyi	0
1743	Benzingia spp.	0
1744	Bifrenaria atropurpurea	0
1745	Bifrenaria aureofulva	0
1746	Bifrenaria harrisoniae	0
1747	Bifrenaria inodora	0
1748	Bifrenaria leucorhoda	0
1749	Bifrenaria longicornis	0
1750	Bifrenaria tyrianthina	0
1751	Bifrenaria verboonenii	0
1752	Bletia spp.	0
1753	Bletia campanulata	0
1754	Bletia catenulata	0
1755	Bletilla formosana	0
1756	Bletilla sinensis	0
1757	Bletilla striata	0
1758	Brachionidium spp.	0
1759	Brachionidium uxorium	0
1760	Brachycorythis helferi	0
1761	Brachycorythis laotica	0
1762	Brachypeza semiteretifolia	0
1763	Braemia spp.	0
1764	Brassavola spp.	0
1765	Brassavola cebolleta	0
1766	Brassavola chacoensis	0
1767	Brassavola cordata	0
1768	Brassavola cucullata	0
1769	Brassavola gardneri	0
1770	Brassavola hybrid	0
1771	Brassavola martiana	0
1772	Brassavola nodosa	0
1773	Brassavola perrinii	0
1774	Brassavola tuberculata	0
1775	Brassia spp.	0
1776	Brassia andina	0
1777	Brassia andreettae	0
1778	Brassia arcuigera	0
1779	Brassia aurantiaca	0
1780	Brassia aurorae	0
1781	Brassia bidens	0
1782	Brassia brachypus	0
1783	Brassia caudata	0
1784	Brassia cochleata	0
1785	Brassia euodes	0
1786	Brassia gireoudiana	0
1787	Brassia glumacea	0
1788	Brassia hybrid	0
1789	Brassia jipijapensis	0
1790	Brassia lanceana	0
1791	Brassia maculata	0
1792	Brassia ocanensis	0
1793	Brassia pascoensis	0
1794	Brassia pozoi	0
1795	Brassia pumila	0
1796	Brassia rolandoi	0
1797	Brassia signata	0
1798	Brassia verrucosa	0
1799	Brassia wageneri	0
1800	Bromheadia brevifolia	0
1801	Broughtonia negrilensis	0
1802	Broughtonia sanguinea	0
1803	Bryobium hyacinthoides	0
1804	Bulbophyllum spp.	0
1805	Bulbophyllum aeolium	0
1806	Bulbophyllum aestivale	0
1807	Bulbophyllum affine	0
1808	Bulbophyllum alexandrae	0
1809	Bulbophyllum alsiosum	0
1810	Bulbophyllum ambrosia	0
1811	Bulbophyllum ankylochele	0
1812	Bulbophyllum antenniferum	0
1813	Bulbophyllum auratum	0
1814	Bulbophyllum baileyi	0
1815	Bulbophyllum barbigerum	0
1816	Bulbophyllum beccarii	0
1817	Bulbophyllum betchei	0
1818	Bulbophyllum bicolor	0
1819	Bulbophyllum bicoloratum	0
1820	Bulbophyllum biflorum	0
1821	Bulbophyllum binnendijkii	0
1822	Bulbophyllum bisetum	0
1823	Bulbophyllum blepharistes	0
1824	Bulbophyllum blumei	0
1825	Bulbophyllum bolsteri	0
1826	Bulbophyllum brevibrachiatum	0
1827	Bulbophyllum calceolus	0
1828	Bulbophyllum callosum	0
1829	Bulbophyllum capillipes	0
1830	Bulbophyllum careyanum	0
1831	Bulbophyllum carunculatum	0
1832	Bulbophyllum cauliflorum	0
1833	Bulbophyllum cheiri	0
1834	Bulbophyllum chrysendetum	0
